filename,filepath,label,category,subdirectory
AU_TS_O_061.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_061.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_SS_O_032.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_032.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TS_V_034.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_034.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_O_036.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_036.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_103.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_103.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TS_O_149.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_149.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_186.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_186.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_079.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_079.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_S_H_040.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_040.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_TT_O_042.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_042.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_SS_H_013.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_013.bmp,1,forged_Sp-SS-H,Sp-SS-H
SP_SS_V_005.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_005.bmp,1,forged_Sp-SS-V,Sp-SS-V
SP_SS_H_015.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_015.bmp,1,forged_Sp-SS-H,Sp-SS-H
SP_T_008.bmp,./data\ImSpliceDataset\Sp-T\SP_T_008.bmp,1,forged_Sp-T,Sp-T
AU_TT_V_010.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_010.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TT_O_146.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_146.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_V_015.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_015.bmp,1,forged_Sp-TT-V,Sp-TT-V
SP_TS_O_159.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_159.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_148.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_148.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_066.bmp,./data\ImSpliceDataset\Au-T\AU_T_066.bmp,0,authentic_Au-T,Au-T
SP_T_005.bmp,./data\ImSpliceDataset\Sp-T\SP_T_005.bmp,1,forged_Sp-T,Sp-T
AU_T_062.bmp,./data\ImSpliceDataset\Au-T\AU_T_062.bmp,0,authentic_Au-T,Au-T
AU_T_031.bmp,./data\ImSpliceDataset\Au-T\AU_T_031.bmp,0,authentic_Au-T,Au-T
AU_S_H_037.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_037.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_S_H_017.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_017.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_TS_O_150.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_150.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_183.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_183.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_SS_O_023.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_023.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_TS_H_067.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_067.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TS_H_008.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_008.bmp,1,forged_Sp-TS-H,Sp-TS-H
AU_TT_V_020.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_020.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_SS_O_025.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_025.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_T_073.bmp,./data\ImSpliceDataset\Au-T\AU_T_073.bmp,0,authentic_Au-T,Au-T
AU_T_056.bmp,./data\ImSpliceDataset\Au-T\AU_T_056.bmp,0,authentic_Au-T,Au-T
AU_T_107.bmp,./data\ImSpliceDataset\Au-T\AU_T_107.bmp,0,authentic_Au-T,Au-T
SP_SS_H_029.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_029.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_TS_O_139.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_139.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_142.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_142.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TS_H_046.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_046.bmp,1,forged_Sp-TS-H,Sp-TS-H
AU_TS_O_158.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_158.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_O_051.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_051.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_O_017.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_017.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_TT_O_045.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_045.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_T_023.bmp,./data\ImSpliceDataset\Sp-T\SP_T_023.bmp,1,forged_Sp-T,Sp-T
AU_TS_O_093.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_093.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_SS_V_025.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_025.bmp,1,forged_Sp-SS-V,Sp-SS-V
AU_T_072.bmp,./data\ImSpliceDataset\Au-T\AU_T_072.bmp,0,authentic_Au-T,Au-T
SP_TS_O_156.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_156.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_SS_H_022.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_022.bmp,1,forged_Sp-SS-H,Sp-SS-H
SP_TS_O_046.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_046.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TS_O_032.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_032.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_003.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_003.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_O_105.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_105.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_H_044.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_044.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_TS_O_121.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_121.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_T_092.bmp,./data\ImSpliceDataset\Au-T\AU_T_092.bmp,0,authentic_Au-T,Au-T
SP_TT_O_086.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_086.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_SS_V_033.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_033.bmp,0,authentic_Au-SS-V,Au-SS-V
AU_TS_H_116.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_116.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_H_121.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_121.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_H_098.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_098.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TT_O_097.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_097.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_T_044.bmp,./data\ImSpliceDataset\Sp-T\SP_T_044.bmp,1,forged_Sp-T,Sp-T
AU_TS_H_065.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_065.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_SS_O_061.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_061.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_S_H_042.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_042.bmp,0,authentic_Au-SS-H,Au-SS-H
SP_SS_O_012.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_012.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TT_O_026.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_026.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_TS_O_090.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_090.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_SS_O_034.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_034.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_T_099.bmp,./data\ImSpliceDataset\Au-T\AU_T_099.bmp,0,authentic_Au-T,Au-T
AU_T_096.bmp,./data\ImSpliceDataset\Au-T\AU_T_096.bmp,0,authentic_Au-T,Au-T
SP_TT_O_058.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_058.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_105.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_105.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_H_009.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_009.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_SS_O_012.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_012.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_TS_V_026.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_026.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TT_O_036.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_036.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_V_096.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_096.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_TS_O_128.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_128.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_V_010.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_010.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_TT_V_027.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_027.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TT_H_057.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_057.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TT_H_043.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_043.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TT_H_005.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_005.bmp,1,forged_Sp-TT-H,Sp-TT-H
AU_T_114.bmp,./data\ImSpliceDataset\Au-T\AU_T_114.bmp,0,authentic_Au-T,Au-T
SP_TS_O_108.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_108.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_SS_V_018.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_018.bmp,0,authentic_Au-SS-V,Au-SS-V
AU_TS_O_171.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_171.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_O_144.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_144.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_O_019.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_019.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_TS_V_011.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_011.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_TS_O_117.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_117.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_O_028.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_028.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_TS_O_108.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_108.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_S_050.bmp,./data\ImSpliceDataset\Au-S\AU_S_050.bmp,0,authentic_Au-S,Au-S
AU_S_027.bmp,./data\ImSpliceDataset\Au-S\AU_S_027.bmp,0,authentic_Au-S,Au-S
SP_TT_O_008.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_008.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_O_118.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_118.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_O_030.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_030.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_V_042.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_042.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_SS_H_023.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_023.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_TS_O_013.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_013.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_S_010.bmp,./data\ImSpliceDataset\Au-S\AU_S_010.bmp,0,authentic_Au-S,Au-S
SP_TT_O_166.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_166.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_V_011.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_011.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TS_O_012.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_012.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_106.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_106.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_V_077.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_077.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_O_047.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_047.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_178.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_178.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_T_047.bmp,./data\ImSpliceDataset\Sp-T\SP_T_047.bmp,1,forged_Sp-T,Sp-T
AU_TS_V_016.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_016.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_S_H_036.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_036.bmp,0,authentic_Au-SS-H,Au-SS-H
SP_TS_O_089.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_089.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_091.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_091.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_104.bmp,./data\ImSpliceDataset\Au-T\AU_T_104.bmp,0,authentic_Au-T,Au-T
SP_TT_O_013.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_013.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_SS_V_031.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_031.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_SS_O_060.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_060.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TS_O_016.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_016.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_H_045.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_045.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_S_033.bmp,./data\ImSpliceDataset\Sp-S\SP_S_033.bmp,1,forged_Sp-S,Sp-S
AU_TT_O_066.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_066.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_SS_V_017.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_017.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_TT_V_038.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_038.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_T_122.bmp,./data\ImSpliceDataset\Au-T\AU_T_122.bmp,0,authentic_Au-T,Au-T
AU_TS_O_164.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_164.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_041.bmp,./data\ImSpliceDataset\Au-T\AU_T_041.bmp,0,authentic_Au-T,Au-T
AU_TS_O_173.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_173.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_S_035.bmp,./data\ImSpliceDataset\Sp-S\SP_S_035.bmp,1,forged_Sp-S,Sp-S
SP_TS_O_101.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_101.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_V_089.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_089.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_O_063.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_063.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TT_H_040.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_040.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_TT_O_048.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_048.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_V_002.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_002.bmp,1,forged_Sp-TT-V,Sp-TT-V
SP_T_003.bmp,./data\ImSpliceDataset\Sp-T\SP_T_003.bmp,1,forged_Sp-T,Sp-T
AU_TS_O_103.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_103.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_O_109.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_109.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_H_067.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_067.bmp,1,forged_Sp-TT-H,Sp-TT-H
AU_T_089.bmp,./data\ImSpliceDataset\Au-T\AU_T_089.bmp,0,authentic_Au-T,Au-T
SP_SS_H_020.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_020.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_TT_V_034.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_034.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_T_037.bmp,./data\ImSpliceDataset\Sp-T\SP_T_037.bmp,1,forged_Sp-T,Sp-T
SP_TT_O_119.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_119.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_H_058.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_058.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_TS_O_122.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_122.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_T_019.bmp,./data\ImSpliceDataset\Au-T\AU_T_019.bmp,0,authentic_Au-T,Au-T
SP_TS_O_058.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_058.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_SS_V_005.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_005.bmp,0,authentic_Au-SS-V,Au-SS-V
AU_TS_O_072.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_072.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_SS_O_015.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_015.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_TS_H_023.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_023.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_O_074.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_074.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_H_054.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_054.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_S_038.bmp,./data\ImSpliceDataset\Au-S\AU_S_038.bmp,0,authentic_Au-S,Au-S
SP_T_112.bmp,./data\ImSpliceDataset\Sp-T\SP_T_112.bmp,1,forged_Sp-T,Sp-T
AU_SS_V_004.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_004.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_TT_H_051.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_051.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TS_H_013.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_013.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TT_V_029.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_029.bmp,1,forged_Sp-TT-V,Sp-TT-V
SP_TT_V_005.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_005.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_T_068.bmp,./data\ImSpliceDataset\Au-T\AU_T_068.bmp,0,authentic_Au-T,Au-T
SP_TS_O_098.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_098.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_H_024.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_024.bmp,1,forged_Sp-TT-H,Sp-TT-H
AU_TS_O_042.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_042.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_V_072.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_072.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_O_082.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_082.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_T_085.bmp,./data\ImSpliceDataset\Au-T\AU_T_085.bmp,0,authentic_Au-T,Au-T
SP_TT_O_149.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_149.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_O_002.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_002.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_117.bmp,./data\ImSpliceDataset\Au-T\AU_T_117.bmp,0,authentic_Au-T,Au-T
AU_SS_O_049.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_049.bmp,0,authentic_Au-SS-O,Au-SS-O
SP_T_092.bmp,./data\ImSpliceDataset\Sp-T\SP_T_092.bmp,1,forged_Sp-T,Sp-T
AU_S_H_022.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_022.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_SS_O_065.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_065.bmp,0,authentic_Au-SS-O,Au-SS-O
SP_TS_O_069.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_069.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_O_010.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_010.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_T_076.bmp,./data\ImSpliceDataset\Au-T\AU_T_076.bmp,0,authentic_Au-T,Au-T
SP_TS_O_025.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_025.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_013.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_013.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_T_051.bmp,./data\ImSpliceDataset\Sp-T\SP_T_051.bmp,1,forged_Sp-T,Sp-T
AU_T_113.bmp,./data\ImSpliceDataset\Au-T\AU_T_113.bmp,0,authentic_Au-T,Au-T
SP_TS_V_041.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_041.bmp,1,forged_Sp-TS-V,Sp-TS-V
AU_TT_H_043.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_043.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_T_093.bmp,./data\ImSpliceDataset\Au-T\AU_T_093.bmp,0,authentic_Au-T,Au-T
AU_TS_O_142.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_142.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_H_020.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_020.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_TT_H_002.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_002.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_T_014.bmp,./data\ImSpliceDataset\Au-T\AU_T_014.bmp,0,authentic_Au-T,Au-T
AU_TS_V_100.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_100.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_H_058.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_058.bmp,1,forged_Sp-TS-H,Sp-TS-H
AU_TS_O_085.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_085.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_106.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_106.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_051.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_051.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TT_V_009.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_009.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_T_007.bmp,./data\ImSpliceDataset\Sp-T\SP_T_007.bmp,1,forged_Sp-T,Sp-T
SP_S_047.bmp,./data\ImSpliceDataset\Sp-S\SP_S_047.bmp,1,forged_Sp-S,Sp-S
SP_T_043.bmp,./data\ImSpliceDataset\Sp-T\SP_T_043.bmp,1,forged_Sp-T,Sp-T
SP_TT_O_024.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_024.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_094.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_094.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_S_025.bmp,./data\ImSpliceDataset\Au-S\AU_S_025.bmp,0,authentic_Au-S,Au-S
